data,unidades,receita,preco_medio,indice_concorr,tem_promocao,estoque_medio,dia_semana,mes,semana_ano,dia_mes,trimestre,is_fim_semana,mes_sin,mes_cos,dow_sin,dow_cos,is_feriado,lag_1d,lag_7d,lag_14d,lag_21d,lag_28d,lag_35d,roll_mean_7d,roll_std_7d,roll_max_7d,roll_min_7d,roll_med_7d,roll_mean_14d,roll_std_14d,roll_max_14d,roll_min_14d,roll_med_14d,roll_mean_28d,roll_std_28d,roll_max_28d,roll_min_28d,roll_med_28d,diff_1d,diff_7d,diff_28d,trend_idx,aceleracao_7_28,roll_receita_7d,roll_receita_28d,lag_concorr_7d,promo_lag_1d,promo_lag_7d,cat_Beleza,cat_Casa & Jardim,cat_Eletrônicos,cat_Esportes,cat_Moda
2022-12-19,1967,216611.01,129.1375,0.98385,1,2527.25,0,12,51,19,4,0,-2.4492935982947064e-16,1.0,0.0,1.0,1,2848.0,1041.0,1048.0,2568.0,2727.0,1039.0,1803.0,803.8424389559591,2848.0,889.0,1841.0,1489.642857142857,648.337828265821,2848.0,889.0,1138.0,1956.3214285714287,870.351825565128,3443.0,889.0,1664.0,142.0,1361.0,-938.0,352,0.9216276904535515,196938.7542857143,213920.04249999998,0.9809464285714286,1.0,5.0,False,False,False,False,True
2022-12-20,2004,215610.6,129.6225,0.98115,1,2787.75,1,12,51,20,4,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1,1967.0,889.0,1053.0,2482.0,2381.0,966.0,1935.2857142857142,730.3802010564337,2848.0,889.0,1967.0,1555.2857142857142,646.7041207385502,2848.0,889.0,1269.5,1929.1785714285713,857.1782326253818,3443.0,889.0,1664.0,-881.0,926.0,-760.0,353,1.0031656700663107,211192.64857142855,211432.68892857144,0.982475,1.0,6.0,False,False,False,False,True
2022-12-21,2082,222256.39,124.755,0.98325,1,2767.25,2,12,51,21,4,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1,2004.0,1146.0,994.0,2974.0,2651.0,1069.0,2094.5714285714284,567.6171999810123,2848.0,1146.0,2004.0,1623.2142857142858,639.795301227298,2848.0,889.0,1440.0,1915.7142857142858,852.7678619970544,3443.0,889.0,1664.0,37.0,1115.0,-377.0,354,1.0933631618189668,228020.88142857142,209487.9692857143,0.9832142857142857,1.0,7.0,False,False,False,False,True
2022-12-22,2232,234878.22999999998,127.105,0.987425,1,2209.25,3,12,51,22,4,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1,2082.0,1841.0,1130.0,1090.0,2967.0,1084.0,2228.285714285714,389.0906982036072,2848.0,1841.0,2082.0,1700.9285714285713,623.3541362025927,2848.0,889.0,1664.0,1895.392857142857,841.2995828450403,3443.0,889.0,1664.0,78.0,936.0,-569.0,355,1.1756326430624462,242362.44857142857,206747.51499999998,0.9834928571428572,1.0,7.0,False,False,False,False,True
2022-12-23,2253,249898.66999999998,125.135,0.98645,1,1646.0,4,12,51,23,4,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,2232.0,2150.0,1129.0,1195.0,3292.0,1213.0,2284.1428571428573,350.3647758985989,2848.0,1967.0,2150.0,1779.642857142857,615.2391163845741,2848.0,889.0,1904.0,1869.142857142857,817.7626076922834,3443.0,889.0,1664.0,150.0,391.0,-735.0,356,1.2220269030870872,247367.12285714285,203593.59464285715,0.9843857142857143,1.0,7.0,False,False,False,False,True
2022-12-24,2621,298120.14,127.02000000000001,0.984375,1,2764.75,5,12,51,24,4,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,2253.0,2706.0,1393.0,1471.0,3443.0,1280.0,2298.8571428571427,345.92698100968573,2848.0,1967.0,2232.0,1859.9285714285713,596.8661058827595,2848.0,889.0,1985.5,1832.0357142857142,773.1640850304371,3443.0,889.0,1664.0,21.0,103.0,-1039.0,357,1.254810222819363,248390.64714285714,199916.0992857143,0.9852321428571429,1.0,7.0,False,False,False,False,True
2022-12-25,2336,262674.08,129.1525,0.987525,0,2892.75,6,12,51,25,4,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,2621.0,2848.0,1487.0,1311.0,3370.0,3786.0,2286.714285714286,330.3965870917919,2848.0,1967.0,2232.0,1947.642857142857,612.983449035298,2848.0,889.0,2043.0,1802.6785714285713,723.7571750336565,3370.0,889.0,1664.0,368.0,-85.0,-822.0,358,1.2685091629512528,248105.27,197209.81642857144,0.9848928571428571,1.0,7.0,False,False,False,False,True
2022-12-26,2203,229327.19,131.8825,0.986375,0,2342.0,0,12,52,26,4,0,-2.4492935982947064e-16,1.0,0.0,1.0,1,2336.0,1967.0,1041.0,1048.0,2568.0,2727.0,2213.5714285714284,225.42911461096762,2621.0,1967.0,2232.0,2008.2857142857142,605.8609168360767,2848.0,889.0,2116.0,1765.75,664.8032638530215,2974.0,889.0,1664.0,-285.0,-512.0,-1034.0,359,1.2536154203993628,242864.16,192575.78714285715,0.9848607142857142,0.0,6.0,False,False,False,False,True
2022-12-27,1851,207752.73,129.1375,0.987575,0,2571.0,1,12,52,27,4,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1,2203.0,2004.0,889.0,1053.0,2482.0,2381.0,2247.285714285714,198.4386675068746,2621.0,2004.0,2232.0,2091.285714285714,539.0663479317998,2848.0,889.0,2176.5,1752.7142857142858,651.943979480563,2974.0,889.0,1664.0,-133.0,236.0,-365.0,360,1.2821745863551246,244680.75714285715,191283.67464285716,0.9852214285714286,0.0,5.0,False,False,False,False,True
2022-12-28,1793,206360.88,130.6225,0.9877,0,2122.75,2,12,52,28,4,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1,1851.0,2082.0,1146.0,994.0,2974.0,2651.0,2225.4285714285716,234.7969741023469,2621.0,1851.0,2232.0,2160.0,422.7970962712319,2848.0,1146.0,2176.5,1730.1785714285713,636.5246527809304,2974.0,889.0,1664.0,-352.0,-153.0,-631.0,361,1.2862421302500566,243558.20428571428,189100.17785714284,0.9861392857142857,0.0,4.0,False,False,False,False,True
2022-12-29,1974,220021.93,129.5575,0.988575,0,1629.25,3,12,52,29,4,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1,1793.0,2232.0,1841.0,1130.0,1090.0,2967.0,2184.1428571428573,284.3908276600036,2621.0,1793.0,2232.0,2206.214285714286,328.2164338855203,2848.0,1793.0,2176.5,1688.0,588.3580416593161,2848.0,889.0,1640.0,-58.0,-289.0,-1181.0,362,1.293923493567277,241287.41714285716,185056.94249999998,0.986775,0.0,3.0,False,False,False,False,True
2022-12-30,2285,250396.6,129.775,0.986175,0,2885.75,4,12,52,30,4,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,1974.0,2253.0,2150.0,1129.0,1195.0,3292.0,2147.285714285714,293.72022645464904,2621.0,1793.0,2203.0,2215.714285714286,318.6168252284897,2848.0,1793.0,2176.5,1719.5714285714287,578.7196230614636,2848.0,889.0,1817.0,181.0,-258.0,884.0,363,1.2487330730241137,239165.08857142858,188408.97035714285,0.9869392857142857,0.0,2.0,False,False,False,False,True
2022-12-31,2638,278935.04,129.01,0.98325,0,2683.25,5,12,52,31,4,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,2285.0,2621.0,2706.0,1393.0,1471.0,3443.0,2151.8571428571427,295.8808479615994,2621.0,1793.0,2203.0,2225.3571428571427,318.51786742368546,2848.0,1793.0,2217.5,1758.5,578.7868858736,2848.0,889.0,1846.0,311.0,32.0,1090.0,364,1.2236890206743924,239236.2214285714,192672.63821428572,0.9869000000000001,0.0,1.0,False,False,False,False,True
2023-01-01,608,61177.32,125.1425,0.983825,0,2531.25,6,1,52,1,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,2638.0,2336.0,2848.0,1487.0,1311.0,3370.0,2154.285714285714,300.4084521035269,2638.0,1793.0,2203.0,2220.5,311.0557085895619,2848.0,1793.0,2217.5,1800.1785714285713,598.9827830068448,2848.0,889.0,1909.0,353.0,17.0,1167.0,365,1.1967066759243428,236495.49285714285,196952.70642857143,0.9867392857142858,0.0,0.0,False,False,False,False,True
2023-01-02,449,45743.22,127.54,0.98485,0,2997.75,0,1,1,2,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,608.0,2203.0,1967.0,1041.0,1048.0,2568.0,1907.4285714285713,641.9867229008325,2638.0,608.0,1974.0,2060.5,488.7836944907235,2638.0,608.0,2142.5,1775.0714285714287,633.9591603023159,2848.0,608.0,1909.0,-2030.0,-1728.0,-703.0,366,1.0745644038463222,207710.24142857143,194018.47428571427,0.9862107142857143,0.0,0.0,False,False,False,False,True
2023-01-03,477,51501.32,128.61,0.98685,0,2878.5,1,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,449.0,1851.0,2004.0,889.0,1053.0,2482.0,1656.857142857143,823.9165468604652,2638.0,449.0,1851.0,1952.0714285714287,652.1808932975717,2638.0,449.0,2142.5,1753.6785714285713,668.5648561891489,2848.0,449.0,1909.0,-159.0,-1754.0,-599.0,367,0.9447895240611276,181483.96,191701.44214285715,0.985992857142857,0.0,0.0,False,False,False,False,True
2023-01-04,452,47725.6,131.2675,0.9902,0,2765.5,2,1,1,4,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,477.0,1793.0,2082.0,1146.0,994.0,2974.0,1460.5714285714287,927.1556606350498,2638.0,449.0,1793.0,1843.0,761.3755769860041,2638.0,449.0,2142.5,1733.107142857143,699.0877833548369,2848.0,449.0,1909.0,28.0,-1374.0,-576.0,368,0.8427473365338143,159162.33000000002,189787.52035714284,0.9858892857142857,0.0,0.0,False,False,False,False,True
2023-01-05,456,49338.76,126.02250000000001,0.9918250000000001,0,2651.5,3,1,1,5,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,452.0,1974.0,2232.0,1841.0,1130.0,1090.0,1269.0,983.8289146662285,2638.0,449.0,608.0,1726.5714285714287,842.3404860895006,2638.0,449.0,2088.5,1713.75,727.2476079942331,2848.0,449.0,1909.0,-25.0,-1341.0,-542.0,369,0.7404814004372047,136500.14714285714,187592.46928571427,0.9862464285714285,0.0,0.0,False,False,False,False,True
2023-01-06,557,59162.92,124.985,0.990175,0,3305.75,4,1,1,6,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,456.0,2285.0,2253.0,2150.0,1129.0,1195.0,1052.142857142857,969.7311360322876,2638.0,449.0,477.0,1599.7142857142858,892.601334783421,2638.0,449.0,1912.5,1689.6785714285713,757.7977866487444,2848.0,449.0,1909.0,4.0,-1518.0,-674.0,370,0.6226881697698752,112116.83714285714,184979.94214285715,0.9867107142857143,0.0,0.0,False,False,False,False,True
2023-01-07,626,64594.689999999995,127.3275,0.99005,0,3149.25,5,1,1,7,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,557.0,2638.0,2621.0,2706.0,1393.0,1471.0,805.2857142857143,810.4454977121526,2638.0,449.0,477.0,1478.5714285714287,911.9967707673707,2638.0,449.0,1822.0,1669.25,780.8321119402284,2848.0,449.0,1909.0,101.0,-1728.0,-572.0,371,0.48242367187972557,84797.73999999999,182354.67535714287,0.9872821428571428,0.0,0.0,False,False,False,False,True
2023-01-08,610,66325.54000000001,126.46,0.98975,0,2996.75,6,1,1,8,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,626.0,608.0,2336.0,2848.0,1487.0,1311.0,517.8571428571429,77.38093772889079,626.0,449.0,477.0,1336.0714285714287,874.8645138433836,2638.0,449.0,1209.5,1641.857142857143,803.9926623161442,2848.0,449.0,1909.0,69.0,-2012.0,-767.0,372,0.31540937962218674,54177.69,179091.78464285712,0.9882535714285714,0.0,0.0,False,False,False,False,True
2023-01-09,479,51238.5,128.385,0.990625,1,2877.0,0,1,2,9,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,610.0,449.0,2203.0,1967.0,1041.0,1048.0,518.1428571428571,77.77194989499198,626.0,449.0,477.0,1212.7857142857142,844.1916642173557,2638.0,449.0,618.0,1610.5357142857142,827.0024623611002,2848.0,449.0,1909.0,-16.0,2.0,-877.0,373,0.3217208116197138,54913.15,175606.57642857145,0.9891,0.0,0.0,False,False,False,False,True
2023-01-10,465,46543.22,125.9725,0.99005,1,2760.75,1,1,2,10,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,479.0,477.0,1851.0,2004.0,889.0,1053.0,522.4285714285714,74.06496504834129,626.0,452.0,479.0,1089.642857142857,813.8320188743239,2638.0,449.0,609.0,1590.4642857142858,847.8931397617431,2848.0,449.0,1909.0,-131.0,30.0,-562.0,374,0.328475512541055,55698.19,173263.88892857145,0.989925,1.0,1.0,False,False,False,False,True
2023-01-11,465,51190.89,126.74,0.99125,1,2644.5,2,1,2,11,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,465.0,452.0,1793.0,2082.0,1146.0,994.0,520.7142857142857,75.41819914249959,626.0,452.0,479.0,990.6428571428571,798.2429365263991,2638.0,449.0,582.5,1575.3214285714287,864.5082547244838,2848.0,449.0,1909.0,-14.0,-12.0,-424.0,375,0.33054478677799864,54989.89,171432.82642857142,0.9903821428571428,1.0,2.0,False,False,False,False,True
2023-01-12,542,60217.71,128.6475,0.9941500000000001,1,2509.0,3,1,2,12,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,465.0,456.0,1974.0,2232.0,1841.0,1130.0,522.5714285714286,73.58183005524315,626.0,456.0,479.0,895.7857142857143,774.1022769407402,2638.0,449.0,518.0,1551.0,886.3375746837638,2848.0,449.0,1909.0,0.0,13.0,-681.0,376,0.33692548586143883,55484.93142857142,168908.73607142855,0.9905321428571429,1.0,3.0,False,False,False,False,True
2023-01-13,533,58170.33,123.105,0.99465,1,2375.75,4,1,2,13,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,542.0,557.0,2285.0,2253.0,2150.0,1129.0,534.8571428571429,67.5461041842474,626.0,465.0,542.0,793.5,712.8594370021907,2638.0,449.0,510.5,1504.607142857143,904.4081895252959,2848.0,449.0,1909.0,77.0,86.0,-1299.0,377,0.35547959837617904,57039.067142857144,163922.0289285714,0.9908642857142856,1.0,4.0,False,False,False,False,True
2023-01-14,726,80969.48999999999,121.84,0.9997,1,2194.25,5,1,2,14,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,533.0,626.0,2638.0,2621.0,2706.0,1393.0,531.4285714285714,66.84025020608502,626.0,465.0,533.0,668.3571428571429,570.4403976339254,2638.0,449.0,506.0,1446.857142857143,913.2536345715802,2848.0,449.0,1822.0,-9.0,-24.0,-1617.0,378,0.3672985781987983,56897.26857142857,157330.46928571427,0.9915035714285715,1.0,5.0,False,False,False,False,True
2023-01-15,666,68529.96,126.0225,0.996525,1,2027.75,6,1,2,15,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,726.0,610.0,608.0,2336.0,2848.0,1487.0,545.7142857142857,95.12397925110409,726.0,465.0,533.0,531.7857142857143,84.55055708450728,726.0,449.0,506.0,1376.142857142857,888.466207043465,2848.0,449.0,1259.5,193.0,100.0,-1980.0,379,0.3965535139621327,59236.52571428571,149503.74464285714,0.9928821428571428,1.0,6.0,False,False,False,False,True
2023-01-16,474,53992.39,125.7725,0.9974999999999999,1,1909.25,0,1,3,16,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,666.0,479.0,449.0,2203.0,1967.0,1041.0,553.7142857142857,103.42423037453317,726.0,465.0,533.0,535.9285714285714,89.82843843489748,726.0,449.0,506.0,1298.2142857142858,849.4213436496749,2638.0,449.0,696.0,-60.0,56.0,-2182.0,380,0.42651994497903867,59551.44285714285,141259.74857142856,0.99385,1.0,7.0,False,False,False,False,True
2023-01-17,458,51979.11,123.3125,0.9962249999999999,1,1794.75,1,1,3,17,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,474.0,465.0,477.0,1851.0,2004.0,889.0,553.0,104.04165832328773,726.0,465.0,533.0,537.7142857142857,88.20119358293492,726.0,452.0,506.0,1244.892857142857,852.7383924000466,2638.0,449.0,646.0,-192.0,-5.0,-1493.0,381,0.4442149353067551,59944.85571428571,135451.9407142857,0.9948321428571428,1.0,7.0,False,False,False,False,True
2023-01-18,492,53271.97,125.5275,0.9967,1,1671.75,2,1,3,18,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,458.0,465.0,452.0,1793.0,2082.0,1146.0,552.0,105.05712731648946,726.0,458.0,533.0,536.3571428571429,89.34600601712762,726.0,452.0,506.0,1189.6785714285713,851.8170144992856,2638.0,449.0,618.0,-16.0,-7.0,-1546.0,382,0.46399087388511334,60721.41142857143,129607.95892857143,0.9957142857142858,1.0,7.0,False,False,False,False,True
2023-01-19,502,55505.18,122.355,0.9954000000000001,1,1546.25,3,1,3,19,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,492.0,542.0,456.0,1974.0,2232.0,1841.0,555.8571428571429,101.77496183804712,726.0,458.0,533.0,539.2142857142857,87.05098291448199,726.0,456.0,512.5,1132.892857142857,843.0811805420205,2638.0,449.0,609.0,34.0,27.0,-1590.0,383,0.4906528797952859,61018.70857142857,123572.80107142858,0.9964928571428572,1.0,7.0,False,False,False,False,True
2023-01-20,619,65731.42,123.31,0.9953500000000001,1,1773.25,4,1,3,20,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,502.0,533.0,557.0,2285.0,2253.0,2150.0,550.1428571428571,103.78572247890968,726.0,458.0,502.0,542.5,84.4992034555308,726.0,458.0,517.5,1071.107142857143,822.6947293649497,2638.0,449.0,582.5,10.0,-40.0,-1730.0,384,0.5136207528920549,60345.49,117166.62071428572,0.9966714285714285,1.0,7.0,False,False,False,False,True
2023-01-21,661,68355.03,127.3575,0.994325,1,3456.75,5,1,3,21,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,619.0,726.0,626.0,2638.0,2621.0,2706.0,562.4285714285714,106.47356032185719,726.0,458.0,502.0,546.9285714285714,86.90796571947995,726.0,458.0,517.5,1012.75,793.1767644287304,2638.0,449.0,582.5,117.0,86.0,-1634.0,385,0.5553478858830078,61425.64571428571,110589.21892857143,0.9967714285714286,1.0,7.0,False,False,False,False,True
2023-01-22,629,66819.07,122.9875,0.99545,1,3299.5,6,1,3,22,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,661.0,666.0,610.0,608.0,2336.0,2848.0,553.1428571428571,91.63046904352251,666.0,458.0,502.0,549.4285714285714,89.81238075158419,726.0,458.0,517.5,942.75,729.9556873917454,2638.0,449.0,582.5,42.0,-65.0,-1960.0,386,0.5867333409093295,59623.58000000001,102383.32214285714,0.9960035714285714,1.0,7.0,False,False,False,False,True
2023-01-23,485,51789.94,127.14750000000001,0.99195,1,3178.25,0,1,4,23,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,629.0,474.0,479.0,449.0,2203.0,1967.0,547.8571428571429,84.85169134320532,661.0,458.0,502.0,550.7857142857143,90.93461604696083,726.0,458.0,517.5,881.7857142857143,678.7728773659264,2638.0,449.0,582.5,-32.0,-37.0,-1707.0,387,0.6213041717287405,59379.16714285715,95388.50035714285,0.99585,1.0,7.0,False,False,False,False,True
2023-01-24,421,48382.86,130.0375,0.9929,1,3655.5,1,1,4,24,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,485.0,458.0,465.0,477.0,1851.0,2004.0,549.4285714285714,83.3443802201371,661.0,458.0,502.0,551.2142857142857,90.58372970857336,726.0,458.0,517.5,820.4285714285714,630.8783077214172,2638.0,449.0,549.5,-144.0,11.0,-1718.0,388,0.6696848337097879,59064.53142857143,89047.88428571427,0.9950571428571429,1.0,7.0,False,False,False,False,True
2023-01-25,458,52642.68,126.55000000000001,0.99765,1,3541.0,2,1,4,25,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,421.0,492.0,465.0,452.0,1793.0,2082.0,544.1428571428571,90.93666032172743,661.0,421.0,502.0,548.0714285714286,94.48440187568524,726.0,421.0,517.5,769.3571428571429,601.5607610261403,2638.0,421.0,537.5,-64.0,-37.0,-1430.0,389,0.707269520006508,58550.781428571434,83356.10321428571,0.9945821428571427,1.0,7.0,False,False,False,False,True
2023-01-26,441,48904.020000000004,126.325,0.999025,1,3430.75,3,1,4,26,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,458.0,502.0,542.0,456.0,1974.0,2232.0,539.2857142857143,95.00300747115564,661.0,421.0,502.0,547.5714285714286,94.97506902481057,726.0,421.0,517.5,721.6785714285714,569.4728591439518,2638.0,421.0,517.5,37.0,-34.0,-1335.0,390,0.747265798979516,58460.88285714285,77866.1675,0.9947178571428571,1.0,7.0,False,False,False,False,True
2023-01-27,599,65738.86,122.465,1.0006249999999999,1,3281.0,4,1,4,27,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,441.0,619.0,533.0,557.0,2285.0,2253.0,530.5714285714286,101.56419504076574,661.0,421.0,485.0,540.3571428571429,99.17397855275256,726.0,421.0,497.0,666.9285714285714,515.7742061658683,2638.0,421.0,497.0,-17.0,-61.0,-1533.0,391,0.7955446074744417,57517.86,71754.81357142857,0.9952357142857142,1.0,7.0,False,False,False,False,True
2023-01-28,681,71957.23,120.61500000000001,0.998175,1,3110.75,5,1,4,28,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,599.0,661.0,726.0,626.0,2638.0,2621.0,527.7142857142857,98.90856768701961,661.0,421.0,485.0,545.0714285714286,100.35894370917512,726.0,421.0,497.0,606.7142857142857,406.77410758696834,2638.0,421.0,497.0,158.0,-20.0,-1686.0,392,0.869790440309374,57518.92285714286,65159.89428571429,0.9959892857142857,1.0,7.0,False,False,False,False,True
2023-01-29,704,75940.19,122.69500000000001,0.9995499999999999,1,2934.75,6,1,4,29,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,681.0,629.0,666.0,610.0,608.0,2336.0,530.5714285714286,103.57904733879356,681.0,421.0,485.0,541.8571428571429,94.67828696159339,681.0,421.0,497.0,536.8214285714286,88.2286816435005,726.0,421.0,497.0,82.0,20.0,-1957.0,393,0.9883573947157426,58033.52285714286,57767.82964285714,0.9965392857142856,1.0,7.0,False,False,False,False,True
2023-01-30,499,53959.68,121.65,0.9989,1,2810.0,0,1,5,30,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,704.0,485.0,474.0,479.0,449.0,2203.0,541.2857142857143,118.2916090088295,704.0,421.0,485.0,544.5714285714286,98.95897695956097,704.0,421.0,497.0,540.25,92.84181090355654,726.0,421.0,497.0,23.0,75.0,96.0,394,1.0019171018689725,59336.53999999999,58295.075000000004,0.9971249999999999,1.0,7.0,False,False,False,False,True
2023-01-31,430,49081.659999999996,125.0475,0.9961,1,2702.5,1,1,5,31,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,499.0,421.0,458.0,465.0,477.0,1851.0,543.2857142857143,117.2955160917549,704.0,421.0,499.0,546.3571428571429,97.8064077992705,704.0,421.0,500.5,542.0357142857143,91.4927571077323,726.0,421.0,500.5,-205.0,14.0,50.0,395,1.0023061211024535,59646.50285714285,58588.520000000004,0.9981178571428571,1.0,7.0,False,False,False,False,True
